"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"log_lik_y[30]",-3.015052223775,-2.8205395,0.938760108393003,0.79178682954,-4.79081443,-1.881550495,1.00036775190848,5309.3333431738,2933.54287403203
"log_lik_y[31]",-0.138327008756785,-0.10450357,0.123205497391934,0.0968342784276,-0.3788589,-0.01081035255,1.00039164376442,5201.96619745097,3026.33749974266
"log_lik_y[32]",-0.115923728054225,-0.082215095,0.113715251562583,0.083206247397,-0.3421048495,-0.006407780475,1.00046454391559,5108.18473320658,2865.26085540281
"log_lik_y[33]",-0.0992270222740992,-0.065281594,0.106452223405917,0.0709137780288,-0.310709424,-0.003891748625,1.00044657173054,5017.26796061005,2863.75139796005
"log_lik_y[34]",-0.0848056798759963,-0.050963573,0.100182158135668,0.0595205937753,-0.282031027,-0.00213395312000001,1.00017811500089,4916.27096103036,3022.71596679575
"log_lik_y[35]",-0.0582594317063007,-0.0243180815,0.090545328820918,0.03279071497905,-0.227840028,-0.000369973105000001,1.00052809972199,4565.87847146922,2893.20612982612
"log_lik_y[36]",-1.59264563545,-1.5642924,0.130385935258702,0.0793325175300001,-1.826347945,-1.45379128,1.00153990039419,2659.49709634505,2540.81015701201
"log_lik_y[37]",-1.56849696985,-1.5521922,0.0966334661371704,0.0704733894899998,-1.742674175,-1.452010335,1.00168359886962,2747.31103698514,2903.09524671137
"log_lik_y[38]",-1.5871242236,-1.56095075,0.122328341031787,0.07863436119,-1.825705905,-1.452595805,1.00153968162449,2022.47862881929,2397.20124044184
"log_lik_y[39]",-1.811263337675,-1.68386385,0.380961989796782,0.22190793261,-2.55084415,-1.477962075,1.00007416287247,4404.57463961877,2842.5378131084
"log_lik_y[40]",-2.65529225605,-2.59020145,0.516140433081004,0.4863343128,-3.58371471,-1.937883255,0.999829827997275,4248.14872179911,3225.13685443224
"log_lik_y[41]",-0.55224376392025,-0.51780004,0.255892063263436,0.24557823465,-1.03259135,-0.1928467615,1.00030430528367,6235.63251235603,3259.11955515759
"log_lik_y[42]",-0.259805350946875,-0.221578355,0.17559010928276,0.160821632433,-0.591424098,-0.0420672071,1.00143709874779,5587.2292879379,3204.49997449432
"log_lik_y[43]",-0.148367191456943,-0.1117559,0.130127437137967,0.1063880609064,-0.4070930115,-0.0103443193,1.00176547153894,5080.85234647412,3332.7995064699
"log_lik_y[44]",-0.0907403095956996,-0.0579642475,0.098656993562081,0.0665777401233,-0.2904452765,-0.00232636116,1.00106499190139,4556.55290575217,3259.1998419333
"log_lik_y[45]",-0.0677057463244237,-0.037753051,0.0832887006992013,0.04738935582276,-0.238500688,-0.0009009375955,1.00096697318992,4266.57886773624,3177.65363224229
"log_lik_y[46]",-0.0353199595739106,-0.012621748,0.0568055295448837,0.017859335440485,-0.1444600235,-7.36123389000001e-05,1.00105843591955,3680.07032113961,3073.10813318808
"log_lik_y[47]",-0.0264303007246507,-0.0071389187,0.0478710509351645,0.010350434949498,-0.1144644465,-1.83318357e-05,1.00105824578678,3470.60208686068,3202.10358294095
"log_lik_y[48]",-0.0183041830390185,-0.0032728318,0.03861275461197,0.004818933764967,-0.08572400115,-2.52966911000001e-06,1.00132305345134,3269.51607968463,3203.41763650779
"log_lik_y[49]",-0.0134532728618455,-0.0015717145,0.0323697783253894,0.0023258310176367,-0.0659788616,-4.06466885e-07,1.001388243531,3116.71524553818,3047.07461753702
"log_lik_y[50]",-0.0106778913892703,-0.000829430895,0.0284718319667186,0.00122901052581991,-0.05481775615,-7.58928638500001e-08,1.00110667852762,3016.41044332799,3048.04415063292
"log_lik_y[51]",-0.73814254713525,-0.70458428,0.306573226118123,0.300422218026,-1.29748665,-0.301244155,1.00277172324475,4679.57138499992,3423.58457785294
"log_lik_y[52]",-2.211571468725,-2.1076788,0.497107247953092,0.44122405803,-3.16752808,-1.622394895,1.0022458881177,6040.14078829108,3332.37135742323
"log_lik_y[53]",-0.2730582831462,-0.238283435,0.176914100056679,0.166927802076,-0.6149666075,-0.05030266375,1.00259200810655,6099.74072946153,3014.49015105753
"log_lik_y[54]",-0.16583727474612,-0.13181057,0.134385477168684,0.1159523928255,-0.431273734,-0.01582504545,1.00096165237737,5997.56093022107,3216.04166853381
"log_lik_y[55]",-0.10733956996581,-0.076589987,0.104788427071884,0.0803681180778,-0.320904201,-0.00523481364,1.0005370329565,5783.22355123758,3293.83342758207
"log_lik_y[56]",-0.0634217023995896,-0.035915397,0.0769006779145388,0.04446612155706,-0.225238027,-0.00104928142,1.00017087824292,5482.59451736302,3381.13295621991
"log_lik_y[57]",-0.0310008050498402,-0.010911864,0.0502296249160241,0.015398845053207,-0.137381556,-7.75468630500001e-05,0.999922156444638,5051.48665459386,3485.4219313268
"log_lik_y[58]",-0.0185918491076772,-0.00414317425,0.0372198388100933,0.0060628543305372,-0.0910677705,-7.19817779000002e-06,0.999846974750074,4790.53877438345,3320.00024051991
"log_lik_y[59]",-0.0120376473578117,-0.00154802825,0.0290776917283665,0.00228823675493742,-0.06380567285,-7.02724896000003e-07,0.999647065467509,4566.89190411291,3365.62638815152
"log_lik_y[60]",-0.00865614090122555,-0.00064976374,0.0242898557094014,0.000962683216407402,-0.0462141533,-8.70648598000002e-08,0.999658682475231,4403.57370175029,3470.82362662592
"log_lik_y[61]",-0.00652186926569683,-0.00028078286,0.0209534762320581,0.000416218766791336,-0.03549113005,-9.06409714500004e-09,0.999686696256762,4282.47875857217,3517.82953182672
"log_lik_y[62]",-0.00520655116292729,-0.00012902651,0.018735277020627,0.000191286722176773,-0.027983968,-1.45315067e-09,0.999710470743393,4190.51416518373,3469.48687418354
"log_lik_y[63]",-0.0037984312100525,-3.58292445e-05,0.0162118555899438,5.31202866789108e-05,-0.018775157,-4.76586151e-11,0.99973662576611,4047.68637649174,3346.54105512584
"log_lik_y[64]",-0.00363130594044899,-2.8739872e-05,0.0159062171933414,4.26096730393069e-05,-0.01774531375,-2.81939978000003e-11,0.999745865860498,4030.82687873572,3302.8610095127
"log_lik_y[65]",-1.6867918304,-1.6323426,0.195692087800759,0.14147880999,-2.076686155,-1.47785638,1.0004651502434,2857.8904837886,2614.33338850805
"log_lik_y[66]",-1.68471540675,-1.64265765,0.175115862513111,0.14126605689,-2.026603585,-1.48137205,1.00016415402854,4835.33989854153,3334.46878833454
"log_lik_y[67]",-0.70590760482575,-0.682632915,0.276069338528961,0.271623180045,-1.197942925,-0.2959276425,0.999442855415693,5392.17572736052,3030.75265971909
